Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	rate_neo	tree_length
0	-970.247	-1197.601	227.3538	1.115408	14.18236	0.3550746	1.081123
6	-964.8081	-1192.023	227.2152	1.167538	14.93626	0.3550746	1.081123
12	-970.9409	-1197.663	226.722	1.115531	22.79488	0.2732012	1.081123
18	-978.1224	-1205.569	227.447	1.109806	12.22253	0.3997995	1.142243
24	-983.2015	-1210.225	227.0233	1.179491	15.64699	0.3718485	1.142243
30	-982.1457	-1208.784	226.6379	1.180065	18.35985	0.3099611	1.347023
36	-981.7462	-1208.834	227.0881	1.283803	16.57137	0.3763409	0.8662252
42	-982.008	-1209.248	227.2398	1.283803	16.57137	0.3200062	0.8265321
48	-981.1369	-1208.513	227.3765	1.283803	15.29499	0.3200062	0.825231
54	-978.4249	-1205.782	227.3571	1.513481	12.08111	0.4144504	0.8073203
60	-996.9441	-1224.256	227.3121	1.493237	12.47788	0.4837274	0.6196463
66	-990.0335	-1217.502	227.4687	1.493237	11.76164	0.3913282	0.8026032
72	-979.9573	-1207.677	227.7202	1.571137	8.473942	0.5623117	0.6205322
78	-976.1167	-1203.625	227.5079	1.482329	8.473942	0.7280345	0.7532482
84	-984.4355	-1212.028	227.5926	1.452674	8.473942	0.6591169	0.8026492
90	-990.3226	-1217.931	227.6083	1.551022	9.139327	0.4890342	0.8354357
96	-986.7433	-1213.939	227.1954	1.357997	13.69779	0.4391814	0.8877126
102	-984.7796	-1212.559	227.7791	1.419219	11.03079	0.2469064	1.017711
108	-989.975	-1217.486	227.5106	1.260136	11.03079	0.4902683	0.9385959
114	-992.8731	-1220.677	227.8042	1.051459	8.575421	0.4726225	1.253145
120	-991.132	-1218.574	227.4422	1.200083	9.191421	0.5372093	1.253145
126	-986.1225	-1213.883	227.7604	1.200083	8.433206	0.4948132	1.153226
132	-987.2781	-1214.979	227.7012	1.044822	9.4923	0.3333095	1.429253
138	-989.5317	-1216.699	227.1674	0.5773907	12.73443	0.3333095	1.81412
144	-992.0722	-1218.704	226.6317	0.68428	13.46683	0.2817859	2.119543
150	-997.1153	-1223.756	226.6409	1.070215	8.957581	0.6780431	1.82491
156	-995.4787	-1222.784	227.3048	0.9929211	11.36361	0.4299735	1.406286
162	-978.0852	-1204.741	226.656	0.9649072	15.56035	0.3072596	1.708789
168	-971.1984	-1198.322	227.1238	0.8960883	15.55029	0.3844575	1.285321
